Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;counterbalance-nev8;checkpoint-hsvv;checkpoint-txsb;checkpoint-9u81;checkpoint-xbnd;Spreadsheet;Current Spreadsheet;Trial Number;Display;Screen;Screen ID;Screen Counter;Response Type;Response;Onset Time;Clock Time;Reaction Time;Absolute Onset Time;Absolute Clock Time;Absolute Reaction Time;Correct;Response Onset;Response Duration;Proportion;Tag;Component Name;Object Name;Object Number;Object ID;Spreadsheet: display;Manipulation: Spreadsheet
1;1683988339850;13/05/2023 14:32:19;1683995539850;2;13/05/2023 18:32:19;132490;1;task-gtxd;;29496432;2zr48l9f;8774553;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1707x812;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1683988344636;13/05/2023 14:32:24;1683995544636;2;13/05/2023 18:32:24;132490;1;task-gtxd;;29496432;2zr48l9f;8774553;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1707x812;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;4807.2009997138975;4798.355;4807.2009997138975;4807.2009997138975;4798.355;4807.2009997138975;1;4807.2009997138975;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1683988344637;13/05/2023 14:32:24;1683995544637;2;13/05/2023 18:32:24;132490;1;task-gtxd;;29496432;2zr48l9f;8774553;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1707x812;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1683992778684;13/05/2023 15:46:18;1683999978684;2;13/05/2023 19:46:18;132490;1;task-gtxd;;29496942;gmeofvtq;8774758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1683992780014;13/05/2023 15:46:20;1683999980014;2;13/05/2023 19:46:20;132490;1;task-gtxd;;29496942;gmeofvtq;8774758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;1345.211999988079;1333.2720000000002;1345.211999988079;1345.211999988079;1333.2720000000002;1345.211999988079;1;1345.211999988079;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1683992780017;13/05/2023 15:46:20;1683999980017;2;13/05/2023 19:46:20;132490;1;task-gtxd;;29496942;gmeofvtq;8774758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684005119552;13/05/2023 19:11:59;1684012319552;2;13/05/2023 23:11:59;132490;1;task-gtxd;;29498186;znwwesaa;8775149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684005122396;13/05/2023 19:12:02;1684012322396;2;13/05/2023 23:12:02;132490;1;task-gtxd;;29498186;znwwesaa;8775149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;2868.0129999821183;2864.8549999999996;2868.0129999821183;2868.0129999821183;2864.8549999999996;2868.0129999821183;1;2868.0129999821183;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684005122400;13/05/2023 19:12:02;1684012322400;2;13/05/2023 23:12:02;132490;1;task-gtxd;;29498186;znwwesaa;8775149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684254835425;16/05/2023 16:33:55;1684262035425;2;16/05/2023 20:33:55;132490;1;task-gtxd;;29556058;m94twds4;8789863;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684254845316;16/05/2023 16:34:05;1684262045316;2;16/05/2023 20:34:05;132490;1;task-gtxd;;29556058;m94twds4;8789863;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;9909.617999999813;9897.670999999998;9909.617999999813;9909.617999999813;9897.670999999998;9909.617999999813;1;9909.617999999813;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684254845318;16/05/2023 16:34:05;1684262045318;2;16/05/2023 20:34:05;132490;1;task-gtxd;;29556058;m94twds4;8789863;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684317693867;17/05/2023 10:01:33;1684324893867;2;17/05/2023 14:01:33;132490;1;task-gtxd;;29567655;0ugq32u8;8794930;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684317705247;17/05/2023 10:01:45;1684324905247;2;17/05/2023 14:01:45;132490;1;task-gtxd;;29567655;0ugq32u8;8794930;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;11396.695000190735;11381.373;11396.695000190735;11396.695000190735;11381.373;11396.695000190735;1;11396.695000190735;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684317705254;17/05/2023 10:01:45;1684324905254;2;17/05/2023 14:01:45;132490;1;task-gtxd;;29567655;0ugq32u8;8794930;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684409474413;18/05/2023 11:31:14;1684416674413;2;18/05/2023 15:31:14;132490;1;task-gtxd;;29594457;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684409476261;18/05/2023 11:31:16;1684416676261;2;18/05/2023 15:31:16;132490;1;task-gtxd;;29594457;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;1878.7539999880792;1875.752;1878.7539999880792;1878.7539999880792;1875.752;1878.7539999880792;1;1878.7539999880792;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684409476263;18/05/2023 11:31:16;1684416676263;2;18/05/2023 15:31:16;132490;1;task-gtxd;;29594457;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684427537732;18/05/2023 16:32:17;1684434737732;2;18/05/2023 20:32:17;132490;1;task-gtxd;;29601335;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684427544794;18/05/2023 16:32:24;1684434744794;2;18/05/2023 20:32:24;132490;1;task-gtxd;;29601335;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8930;8915;8930;8930;8915;8930;1;8930;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684427544797;18/05/2023 16:32:24;1684434744797;2;18/05/2023 20:32:24;132490;1;task-gtxd;;29601335;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684781113016;22/05/2023 18:45:13;1684788313016;2;22/05/2023 22:45:13;132490;1;task-gtxd;;29659962;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684781120490;22/05/2023 18:45:20;1684788320490;2;22/05/2023 22:45:20;132490;1;task-gtxd;;29659962;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7499.506999999999;7482.8949999999995;7499.506999999999;7499.506999999999;7482.8949999999995;7499.506999999999;1;7499.506999999999;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684781120493;22/05/2023 18:45:20;1684788320493;2;22/05/2023 22:45:20;132490;1;task-gtxd;;29659962;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684787523948;22/05/2023 20:32:03;1684794723948;2;23/05/2023 00:32:03;132490;1;task-gtxd;;29661323;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684787525760;22/05/2023 20:32:05;1684794725760;2;23/05/2023 00:32:05;132490;1;task-gtxd;;29661323;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;1824.1329999821187;1816.609;1824.1329999821187;1824.1329999821187;1816.609;1824.1329999821187;1;1824.1329999821187;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684787525762;22/05/2023 20:32:05;1684794725762;2;23/05/2023 00:32:05;132490;1;task-gtxd;;29661323;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685209998620;27/05/2023 17:53:18;1685217198620;2;27/05/2023 21:53:18;132490;1;task-gtxd;;29755621;c8m6h21r;8855028;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x792;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685210004515;27/05/2023 17:53:24;1685217204515;2;27/05/2023 21:53:24;132490;1;task-gtxd;;29755621;c8m6h21r;8855028;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x792;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;5901;5885;5901;5901;5885;5901;1;5901;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685210004517;27/05/2023 17:53:24;1685217204517;2;27/05/2023 21:53:24;132490;1;task-gtxd;;29755621;c8m6h21r;8855028;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x792;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685210132764;27/05/2023 17:55:32;1685217332764;2;27/05/2023 21:55:32;132490;1;task-gtxd;;29755632;1q2c1rpj;8855033;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x821;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685210140565;27/05/2023 17:55:40;1685217340565;2;27/05/2023 21:55:40;132490;1;task-gtxd;;29755632;1q2c1rpj;8855033;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x821;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7823.893;7807.142;7823.893;7823.893;7807.142;7823.893;1;7823.893;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685210140568;27/05/2023 17:55:40;1685217340568;2;27/05/2023 21:55:40;132490;1;task-gtxd;;29755632;1q2c1rpj;8855033;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x821;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685305905405;28/05/2023 20:31:45;1685313105405;2;29/05/2023 00:31:45;132490;1;task-gtxd;;29763670;2461w7nt;8858010;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685305915237;28/05/2023 20:31:55;1685313115237;2;29/05/2023 00:31:55;132490;1;task-gtxd;;29763670;2461w7nt;8858010;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;13556.000000000002;13554;13556.000000000002;13556.000000000002;13554;13556.000000000002;1;13556.000000000002;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685305915240;28/05/2023 20:31:55;1685313115240;2;29/05/2023 00:31:55;132490;1;task-gtxd;;29763670;2461w7nt;8858010;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685307068623;28/05/2023 20:51:08;1685314268623;2;29/05/2023 00:51:08;132490;1;task-gtxd;;29763735;it0jl4ie;8858038;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685307072980;28/05/2023 20:51:12;1685314272980;2;29/05/2023 00:51:12;132490;1;task-gtxd;;29763735;it0jl4ie;8858038;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7184;7175;7184;7184;7175;7184;1;7184;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685307072984;28/05/2023 20:51:12;1685314272984;2;29/05/2023 00:51:12;132490;1;task-gtxd;;29763735;it0jl4ie;8858038;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x837;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685366774674;29/05/2023 13:26:14;1685373974674;2;29/05/2023 17:26:14;132490;1;task-gtxd;;29768806;o1902xmt;8860126;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1269x795;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685366781214;29/05/2023 13:26:21;1685373981214;2;29/05/2023 17:26:21;132490;1;task-gtxd;;29768806;o1902xmt;8860126;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1269x795;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8667;8656;8667;8667;8656;8667;1;8667;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685366781217;29/05/2023 13:26:21;1685373981217;2;29/05/2023 17:26:21;132490;1;task-gtxd;;29768806;o1902xmt;8860126;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1269x795;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685396991134;29/05/2023 21:49:51;1685404191134;2;30/05/2023 01:49:51;132490;1;task-gtxd;;29775198;uhmhtsgf;8862610;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685396993275;29/05/2023 21:49:53;1685404193275;2;30/05/2023 01:49:53;132490;1;task-gtxd;;29775198;uhmhtsgf;8862610;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;2189.957999976158;2184;2189.957999976158;2189.957999976158;2184;2189.957999976158;1;2189.957999976158;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685396993281;29/05/2023 21:49:53;1685404193281;2;30/05/2023 01:49:53;132490;1;task-gtxd;;29775198;uhmhtsgf;8862610;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1685785233168;03/06/2023 09:40:33;1685792433168;2;03/06/2023 13:40:33;132490;1;task-gtxd;;29848811;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1685785241368;03/06/2023 09:40:41;1685792441368;2;03/06/2023 13:40:41;132490;1;task-gtxd;;29848811;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8210.453;8193.811;8210.453;8210.453;8193.811;8210.453;1;8210.453;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1685785241374;03/06/2023 09:40:41;1685792441374;2;03/06/2023 13:40:41;132490;1;task-gtxd;;29848811;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1694258691255;09/09/2023 11:24:51;1694265891255;2;09/09/2023 15:24:51;132490;1;task-gtxd;;31604088;sn8nrfz7;9343271;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 116.0.1938.69;1536x864;1528x708;feedback_check;;0;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;5;BEGIN;;;;;;;0;;;;;;;;;;
2;1694258695428;09/09/2023 11:24:55;1694265895428;2;09/09/2023 15:24:55;132490;1;task-gtxd;;31604088;sn8nrfz7;9343271;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 116.0.1938.69;1536x864;1528x708;feedback_check;;0;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;4190.183;4179.88;4190.183;4190.183;4179.88;4190.183;1;4190.183;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1694258695429;09/09/2023 11:24:55;1694265895429;2;09/09/2023 15:24:55;132490;1;task-gtxd;;31604088;sn8nrfz7;9343271;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 116.0.1938.69;1536x864;1528x708;feedback_check;;0;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;5;END;;;;;;;0;;;;;;;;;;
1;1684512690969;19/05/2023 16:11:30;1684519890969;2;19/05/2023 20:11:30;132490;1;task-gtxd;;29622798;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x569;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684512692619;19/05/2023 16:11:32;1684519892619;2;19/05/2023 20:11:32;132490;1;task-gtxd;;29622798;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x569;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;1662.3789999821186;1649.883;1662.3789999821186;1662.3789999821186;1649.883;1662.3789999821186;1;1662.3789999821186;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684512692626;19/05/2023 16:11:32;1684519892626;2;19/05/2023 20:11:32;132490;1;task-gtxd;;29622798;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x569;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684494311638;19/05/2023 11:05:11;1684501511638;2;19/05/2023 15:05:11;132490;1;task-gtxd;;29611606;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684494323353;19/05/2023 11:05:23;1684501523353;2;19/05/2023 15:05:23;132490;1;task-gtxd;;29611606;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;11741.414000047684;11730.766;11741.414000047684;11741.414000047684;11730.766;11741.414000047684;1;11741.414000047684;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684494323356;19/05/2023 11:05:23;1684501523356;2;19/05/2023 15:05:23;132490;1;task-gtxd;;29611606;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
