file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.started,p_port_3.stopped,secondary.started,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/03.practice/F04-Neutral-Face Forward.mp4,neutral,full,femmina,9,6,700,700,62,0,0,0,0,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,155.65129939999315,155.65129939999315,0.5675596999935806,158.4483426999941,0.57547519999207,0.0007934999885037541,0.0007934999885037541,164.39883869999903,164.39883869999903,0.0161581999855116,-50.0,-81.0,1,0,0,8.428552199999103,'click_1',3.170000854879618e-05,172.82042619999265,0.0063415000040549785,173.32230010000058,173.32230010000058,173.32230010000058,173.32230010000058,0.008242799987783656,0.008242799987783656,0.008242799987783656,-22.0,107.0,1,0,0,13.583302899991395,'click_2',1.659998088143766e-05,0.015258400002494454,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/03.practice/F04-Joy-Face Forward.mp4,joy,full,femmina,9,6,700,700,59,0,0,0,0,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,0.14488330000313,188.55899910000153,0.15216890000738204,0.0006820000126026571,0.0006820000126026571,194.54315109999152,194.54315109999152,0.016465500026242808,116.0,73.0,1,0,0,4.149613099987619,'click_1',1.3999990187585354e-05,198.69323919998715,0.015430100000230595,,199.1951490000065,199.1951490000065,199.1951490000065,0.001501599996117875,0.017363299994030967,0.001501599996117875,59.0,83.0,1,0,0,2.1241007999924477,'click_2',1.3999990187585354e-05,0.015417999995406717,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/03.practice/F04-Anger-Face Forward.mp4,anger,full,femmina,9,6,700,700,57,0,0,0,0,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,0.13704789997427724,202.94867369998246,0.14440579997608438,0.0007213999924715608,0.0007213999924715608,208.92485209999722,208.92485209999722,0.016508600005181506,-23.0,153.0,1,0,0,2.7935843000013847,'click_1',1.4099990949034691e-05,211.7192138999817,0.015786999982083216,,212.22114069998497,212.22114069998497,212.22114069998497,0.0016158999933395535,0.017698299983749166,0.0016158999933395535,-124.0,85.0,1,0,0,3.1796999000071082,'click_2',1.6900012269616127e-05,0.014565100020263344,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/03.practice/F04-Surprise-Face Forward.mp4,surprise,full,femmina,9,6,700,700,61,0,0,0,0,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,0.14995390002150089,217.0427712999808,0.15729310002643615,0.0007171999895945191,0.0007171999895945191,223.22311930000433,223.22311930000433,0.016501399979460984,52.0,-188.0,1,0,0,5.671784000005573,'click_1',1.5700003132224083e-05,228.8954953000066,0.015551999997114763,,229.39735839999048,229.39735839999048,229.39735839999048,0.001498800003901124,0.017439299990655854,0.001498800003901124,24.0,-152.0,1,0,0,7.328100299986545,'click_2',1.3899989426136017e-05,0.015684599988162518,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/03.practice/F04-Sadness-Face Forward.mp4,sadness,full,femmina,9,6,700,700,60,0,0,0,0,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,0.13822230001096614,238.3558927999984,0.14554890000727028,0.0007156999781727791,0.0007156999781727791,244.3304027999984,244.3304027999984,0.016385599999921396,-20.0,-129.0,1,0,0,4.499840300006326,'click_1',1.4099990949034691e-05,248.8309706999862,0.015529799973592162,,249.33300660000532,249.33300660000532,249.33300660000532,0.0016505999956279993,0.01757459997315891,0.0016505999956279993,-121.0,-77.0,1,0,0,3.1618880000023637,'click_2',1.4099990949034691e-05,0.015862600004766136,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/03.practice/F04-Disgust-Face Forward.mp4,disgust,full,femmina,9,6,700,700,58,0,0,0,0,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,0.1472795000008773,254.1343963999825,0.15465529999346472,0.0007252999930642545,0.0007252999930642545,260.1182543000032,260.1182543000032,0.01639849998173304,-128.0,80.0,1,0,0,2.8439106000005268,'click_1',1.4299992471933365e-05,262.96281029999955,0.015479099994990975,,263.4645879000018,263.4645879000018,263.4645879000018,0.0013808000076096505,0.017323300009593368,0.0013808000076096505,-79.0,127.0,1,0,0,1.4232591000036336,'click_2',1.3899989426136017e-05,0.014493800001218915,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,80.66786399998819,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Disgust.mp4,disgusted,subtle,femmina,6,10,1646,926,10,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,9,,,0.1557879000029061,355.28001059999224,0.1629151999950409,0.000725900026736781,0.000725900026736781,365.66037110000616,365.66037110000616,0.01653170000645332,-119.0,84.0,1,0,0,4.2496593999967445,'click_1',1.4199991710484028e-05,369.9107490000024,0.015372900001239032,,370.41290150000714,370.41290150000714,370.41290150000714,0.0015256000042427331,0.01758499999414198,0.0015256000042427331,-53.0,82.0,1,0,0,5.672730899997987,'click_2',1.789999078027904e-05,0.015156500012381002,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Sadness.mp4,sad,subtle,maschio,8,10,1646,926,20,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,19,,,0.14463769999565557,377.7227217000036,0.15196769998874515,0.000665700004901737,0.000665700004901737,388.30838430000586,388.30838430000586,0.016506000014487654,-32.0,-191.0,1,0,0,1.9738115999789443,'click_1',1.4099990949034691e-05,390.2826049999858,0.015455300017492846,,390.78462940000463,390.78462940000463,390.78462940000463,0.0016673000063747168,0.017491200007498264,0.0016673000063747168,-137.0,-22.0,1,0,0,3.3961917999840807,'click_2',1.4300021575763822e-05,0.015563600027235225,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF1_Sadness.mp4,sad,subtle,femmina,5,10,1646,926,17,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,16,,,0.14559330002521165,395.8187657999806,0.15297750002355315,0.0007228000031318516,0.0007228000031318516,406.60480709999683,406.60480709999683,0.016498699988005683,-103.0,-158.0,1,0,0,1.9906797999865375,'click_1',1.4699995517730713e-05,408.5960780000023,0.015477299981284887,,409.0981319999846,409.0981319999846,409.0981319999846,0.001599799987161532,0.017538899992359802,0.001599799987161532,-109.0,-76.0,1,0,0,1.4051488999975845,'click_2',1.3899989426136017e-05,0.015689499996369705,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Neutral.mp4,neutral,subtle,maschio,8,10,1646,926,28,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,27,,,0.14074030000483617,412.13619879999897,0.148001599998679,0.0007459000044036657,0.0007459000044036657,423.0774645000056,423.0774645000056,0.0164383000228554,-3.0,1.0,1,0,0,8.534660700010136,'click_1',1.4400022337213159e-05,431.612701999984,0.015439400012837723,,432.11461150000105,432.11461150000105,432.11461150000105,0.0014134999946691096,0.017369400011375546,0.0014134999946691096,0.0,0.0,1,0,0,1.33779130000039,'click_2',1.4499993994832039e-05,0.015630599984433502,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Anger-Face Forward.mp4,angry,full,femmina,1,6,720,576,33,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,32,,,0.1444941999798175,435.08900839998387,0.15177239998592995,0.0006256999913603067,0.0006256999913603067,441.0748098999902,441.0748098999902,0.016490999987581745,-32.0,176.0,1,0,0,5.472266600001603,'click_1',1.4599994756281376e-05,446.5476253000088,0.015553999983239919,,447.0493801999837,447.0493801999837,447.0493801999837,0.001406499999575317,0.017341600003419444,0.001406499999575317,-40.0,187.0,1,0,0,3.380308000021614,'click_2',1.3900018529966474e-05,0.015654299990274012,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Joy-Face Forward.mp4,happy,full,maschio,4,6,720,576,44,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,5,5,43,,,0.13777070000651293,452.059634300007,0.145073699997738,0.0007388999802060425,0.0007388999802060425,458.03434189999825,458.03434189999825,0.01646079999045469,162.0,109.0,1,0,0,4.567841199983377,'click_1',1.3800017768517137e-05,462.60272409999743,0.015470100013772026,,463.10457890000544,463.10457890000544,463.10457890000544,0.0012578000023495406,0.017330900009255856,0.0012578000023495406,133.0,31.0,1,0,0,2.7607128999952693,'click_2',1.4399993233382702e-05,0.01548559998627752,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Surprise-Face Forward.mp4,surprised,full,maschio,4,6,720,576,52,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,6,6,51,,,0.13638240000000224,467.4937102999829,0.1437038999865763,0.0007756999984849244,0.0007756999984849244,473.4703504999925,473.4703504999925,0.016481999977258965,44.0,-197.0,1,0,0,3.346249700000044,'click_1',1.4899997040629387e-05,476.817108999996,0.015363399987109005,,477.3189529000083,477.3189529000083,477.3189529000083,0.0012504000042099506,0.017203600000357255,0.0012504000042099506,78.0,-116.0,1,0,0,5.303754799999297,'click_2',1.4399993233382702e-05,0.015656300005503,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM1_Disgust.mp4,disgusted,subtle,maschio,7,10,1646,926,11,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,7,7,10,,,0.1449706999992486,484.25993259999086,0.15233599999919534,0.0007170000171754509,0.0007170000171754509,494.64503069999046,494.64503069999046,0.01651690001017414,-87.0,121.0,1,0,0,4.283534800022608,'click_1',1.3899989426136017e-05,498.92902939999476,0.01538510000682436,,499.4310257000034,499.4310257000034,499.4310257000034,0.0013641999976243824,0.017425800004275516,0.0013641999976243824,-22.0,96.0,1,0,0,3.7644817999971565,'click_2',1.3900018529966474e-05,0.015326900000218302,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Joy-Face Forward.mp4,happy,full,femmina,1,6,720,576,41,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,8,8,40,,,0.14463120000436902,504.8325458999898,0.15217570000095293,0.0007265000022016466,0.0007265000022016466,510.8180035999976,510.8180035999976,0.01648599997861311,164.0,114.0,1,0,0,2.2248389000014868,'click_1',1.4299992471933365e-05,513.0433632000058,0.015460800001164898,,513.5451109999849,513.5451109999849,513.5451109999849,0.0013105999969411641,0.017197300010593608,0.0013105999969411641,100.0,-24.0,1,0,0,3.7974467999883927,'click_2',1.3900018529966474e-05,0.015708800026914105,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Neutral-Face Forward.mp4,neutral,full,femmina,2,6,720,576,54,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,9,9,53,,,0.14330750002409332,518.9783016000001,0.15065280001726933,0.000679899996612221,0.000679899996612221,524.9652004999807,524.9652004999807,0.01649929999257438,-73.0,-126.0,1,0,0,4.499815700022737,'click_1',1.3800017768517137e-05,529.4655711999803,0.015610900009050965,,529.9674910999893,529.9674910999893,529.9674910999893,0.0014865999983157963,0.017550100019434467,0.0014865999983157963,-22.0,-93.0,1,0,0,6.944289999984903,'click_2',1.4100020052865148e-05,0.015424100012751296,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF1_Neutral.mp4,neutral,subtle,femmina,5,10,1646,926,25,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,10,10,24,,,0.1552596999972593,538.5592705000017,0.16268670000135899,0.0007486000249627978,0.0007486000249627978,549.3365952000022,549.3365952000022,0.01644730000407435,6.0,2.0,1,0,0,10.808652300009271,'click_1',1.580000389367342e-05,560.1458729000005,0.015558099985355511,,560.6476198000018,560.6476198000018,560.6476198000018,0.0014123999862931669,0.017307000001892447,0.0014123999862931669,-5.0,-1.0,1,0,0,0.9364760000025854,'click_2',1.3600016245618463e-05,0.015626100008375943,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Surprise.mp4,surprised,subtle,maschio,8,10,1646,926,24,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,11,11,23,,,0.16300220001721755,563.2392893999931,0.17022660002112389,0.0006997000018600374,0.0006997000018600374,574.175007199985,574.175007199985,0.01643970000441186,20.0,-103.0,1,0,0,3.4961960000218824,'click_1',1.4200020814314485e-05,577.6720804999932,0.015782700007548556,,578.1740685999976,578.1740685999976,578.1740685999976,0.0017207000055350363,0.01778799999738112,0.0017207000055350363,58.0,-80.0,1,0,0,4.249576500005787,'click_2',1.4599994756281376e-05,0.015488600009121,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Neutral.mp4,neutral,subtle,femmina,6,9,1646,926,26,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,12,12,25,,,0.1488375999906566,584.0645482999971,0.15616620000218973,0.0007167999865487218,0.0007167999865487218,593.5251965000061,593.5251965000061,0.016330599988577887,-64.0,14.0,1,0,0,5.921781300014118,'click_1',1.3900018529966474e-05,599.447852399986,0.01567530000465922,,599.9496566999878,599.9496566999878,599.9496566999878,0.001531900023110211,0.01748460001545027,0.001531900023110211,-4.0,5.0,1,0,0,1.2210988999868277,'click_2',1.4299992471933365e-05,0.015638000011676922,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Fear-Face Forward.mp4,fear,full,maschio,3,6,720,576,31,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,13,13,30,,,0.14444420000654645,602.8074206000019,0.15179539998644032,0.0007082000083755702,0.0007082000083755702,608.7935977999878,608.7935977999878,0.016498300014063716,-108.0,-162.0,1,0,0,2.3255890000145882,'click_1',1.4500023098662496e-05,611.1194241000048,0.015214800019748509,,611.6215353999869,611.6215353999869,611.6215353999869,0.0013180999958422035,0.01735280000139028,0.0013180999958422035,-109.0,-162.0,1,0,0,3.479784399998607,'click_2',1.4199991710484028e-05,0.015759500005515292,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF1_Anger.mp4,angry,subtle,femmina,5,10,1646,926,5,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,14,14,4,,,0.14559999998891726,616.7389099999855,0.15281509998021647,0.0006896000122651458,0.0006896000122651458,627.5242965999932,627.5242965999932,0.01648460002616048,-23.0,141.0,1,0,0,2.977449300000444,'click_1',1.3599987141788006e-05,630.5024078999995,0.015668299980461597,,631.0042984999891,631.0042984999891,631.0042984999891,0.0016892999992705882,0.01758519999566488,0.0016892999992705882,-54.0,-85.0,1,0,0,2.910946399992099,'click_2',1.5400000847876072e-05,0.015443500014953315,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Disgust-Face Forward.mp4,disgusted,full,maschio,3,6,720,576,39,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,15,15,38,,,0.13844300000346266,635.5460214999912,0.14584040001500398,0.0006984000210650265,0.0006984000210650265,641.5203707999899,641.5203707999899,0.01641160002327524,-117.0,83.0,1,0,0,2.943922599981306,'click_1',1.379998866468668e-05,644.4647877999814,0.015382699988549575,,644.9664821999904,644.9664821999904,644.9664821999904,0.0012252000160515308,0.01707269999315031,0.0012252000160515308,-67.0,114.0,1,0,0,1.3383755999966525,'click_2',1.4400022337213159e-05,0.01550960002350621,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Fear.mp4,fear,subtle,femmina,6,10,1646,926,2,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,16,16,1,,,0.14731030000257306,647.9445307999849,0.15468750000582077,0.0007065000245347619,0.0007065000245347619,658.3260813000088,658.3260813000088,0.016486500011524186,-24.0,89.0,1,0,0,1.973830100003397,'click_1',1.4599994756281376e-05,660.3004441999947,0.015506199997616932,,660.8023942,660.8023942,660.8023942,0.0013341000012587756,0.01748280000174418,0.0013341000012587756,-94.0,15.0,1,0,0,7.211699899984524,'click_2',1.3599987141788006e-05,0.015689299994846806,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Happiness.mp4,happy,subtle,maschio,8,10,1646,926,16,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,17,17,15,,,0.1372988999937661,669.6432110999885,0.14443429998937063,0.0006717999931424856,0.0006717999931424856,680.2183309999818,680.2183309999818,0.016476199991302565,87.0,52.0,1,0,0,3.5800252000044566,'click_1',1.4099990949034691e-05,683.799040199985,0.01566040000761859,,684.3010644000024,684.3010644000024,684.3010644000024,0.0016189999878406525,0.01772170001640916,0.0016189999878406525,-148.0,23.0,1,0,0,2.342562200006796,'click_2',1.4500023098662496e-05,0.015514500002609566,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Anger-Face Forward.mp4,angry,full,femmina,2,6,720,576,34,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,18,18,33,,,0.14238510001450777,688.2780933000031,0.14975730000878684,0.0006624000088777393,0.0006624000088777393,694.2652576999972,694.2652576999972,0.01636589999543503,-30.0,192.0,1,0,0,6.525307300005807,'click_1',1.4099990949034691e-05,700.7913228999823,0.015612399991368875,,701.2930178999959,701.2930178999959,701.2930178999959,0.0013521999935619533,0.017356199998175725,0.0013521999935619533,-81.0,117.0,1,0,0,3.9311946000088938,'click_2',1.4200020814314485e-05,0.015619700017850846,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM1_Happiness.mp4,happy,subtle,maschio,7,10,1646,926,15,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,19,19,14,,,0.13797219999833032,706.8541634999856,0.14515860000392422,0.0007252000214066356,0.0007252000214066356,717.2283577999915,717.2283577999915,0.016514600021764636,167.0,106.0,1,0,0,2.8938380000181496,'click_1',1.759998849593103e-05,720.1227001000079,0.01543820000370033,,720.624731399992,720.624731399992,720.624731399992,0.0015255000034812838,0.01751839998178184,0.0015255000034812838,212.0,38.0,1,0,0,1.9071722999797203,'click_2',1.4100020052865148e-05,0.015530000004218891,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Sadness-Face Forward.mp4,sad,full,femmina,2,6,720,576,46,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,20,20,45,,,0.13706390000879765,724.161074899981,0.14435129999765195,0.0007091999868862331,0.0007091999868862331,730.1360241000075,730.1360241000075,0.01647519998368807,-29.0,-196.0,1,0,0,2.5593135000090115,'click_1',1.3999990187585354e-05,732.6960103999882,0.015630000008968636,,733.197851200006,733.197851200006,733.197851200006,0.0014066000003367662,0.01749170001130551,0.0014066000003367662,-27.0,-138.0,1,0,0,4.300279299990507,'click_2',1.3999990187585354e-05,0.015454900014447048,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Happiness.mp4,happy,subtle,femmina,6,9,1646,926,14,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,21,21,13,,,0.14049489999888465,739.130622800003,0.14771700001438148,0.0006938000151421875,0.0006938000151421875,748.5828036000021,748.5828036000021,0.016462400002637878,106.0,177.0,1,0,0,2.525996699987445,'click_1',1.5300000086426735e-05,751.1093142000027,0.015397399984067306,,751.6112086999929,751.6112086999929,751.6112086999929,0.0013121000083629042,0.01727969999774359,0.0013121000083629042,37.0,-207.0,1,0,0,1.2880834999959916,'click_2',1.5099998563528061e-05,0.015330299997003749,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Disgust-Face Forward.mp4,disgusted,full,maschio,4,6,720,576,40,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,22,22,39,,,0.14413259999128059,754.5356282999855,0.1514663000125438,0.000750600011087954,0.000750600011087954,760.5209524999955,760.5209524999955,0.016483199986396357,-163.0,121.0,1,0,0,1.455449300003238,'click_1',1.4300021575763822e-05,761.9769530000049,0.015459800022654235,,762.4789938000031,762.4789938000031,762.4789938000031,0.0013903000217396766,0.0175275000219699,0.0013903000217396766,-80.0,116.0,1,0,0,2.927616399974795,'click_2',1.4999997802078724e-05,0.015606400003889576,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Anger.mp4,angry,subtle,femmina,6,9,1646,926,6,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,23,23,5,,,0.14963920001173392,767.0481972999987,0.15683160000480711,0.0007270000060088933,0.0007270000060088933,776.5082338000066,776.5082338000066,0.016424000001279637,-195.0,43.0,1,0,0,1.655919900018489,'click_1',1.4399993233382702e-05,778.1647506000008,0.01551840000320226,,778.6666227999958,778.6666227999958,778.6666227999958,0.0015471999940928072,0.017409199994290248,0.0015471999940928072,-18.0,145.0,1,0,0,1.2711761000100523,'click_2',1.479999627918005e-05,0.015505399991525337,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Anger.mp4,angry,subtle,maschio,8,10,1646,926,8,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,24,24,7,,,0.14577490001101978,781.5758352999983,0.15296949999174103,0.0007116000051610172,0.0007116000051610172,792.5118443999963,792.5118443999963,0.01643519999925047,-20.0,134.0,1,0,0,2.8775274000072386,'click_1',1.479999627918005e-05,795.3898865999945,0.01545449998229742,,795.8915137999866,795.8915137999866,795.8915137999866,0.0012424000015016645,0.01709350000601262,0.0012424000015016645,34.0,149.0,1,0,0,9.80397300000186,'click_2',1.4299992471933365e-05,0.015631499991286546,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Disgust-Face Forward.mp4,disgusted,full,femmina,2,6,720,576,38,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,25,25,37,,,0.14597119999234565,807.33373079999,0.1532864999899175,0.0006759999960195273,0.0006759999960195273,813.3182452000037,813.3182452000037,0.016596000001300126,-83.0,126.0,1,0,0,3.646665900014341,'click_1',1.7499987734481692e-05,816.9652657999832,0.015443299984326586,,817.4671955000085,817.4671955000085,817.4671955000085,0.0014245999918784946,0.01739389999420382,0.0014245999918784946,-115.0,-77.0,1,0,0,3.345774799992796,'click_2',1.3800017768517137e-05,0.015759000001708046,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Surprise-Face Forward.mp4,surprised,full,femmina,1,6,720,576,49,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,26,26,48,,,0.1438810999970883,822.4489268999896,0.15116420001140796,0.0006570999976247549,0.0006570999976247549,828.4355923999974,828.4355923999974,0.016425600013462827,33.0,-197.0,1,0,0,1.8234493000200018,'click_1',1.4800025383010507e-05,830.259602599981,0.015470800019102171,,830.7617068999971,830.7617068999971,830.7617068999971,0.0015925000188872218,0.017592100019101053,0.0015925000188872218,104.0,-23.0,1,0,0,4.2659504000039306,'click_2',1.3499986380338669e-05,0.015612699993653223,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Fear-Face Forward.mp4,fear,full,femmina,2,6,720,576,30,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,27,27,29,,,0.1440881000016816,836.6637396999868,0.15125619998434559,0.0007067999977152795,0.0007067999977152795,842.6501979999884,842.6501979999884,0.016524899983778596,-110.0,-169.0,1,0,0,1.7396786999888718,'click_1',1.4499993994832039e-05,844.3907939000055,0.015860000014072284,,844.8925807999913,844.8925807999913,844.8925807999913,0.0017030999879352748,0.01763419999042526,0.0017030999879352748,-117.0,-162.0,1,0,0,6.47549149999395,'click_2',1.4400022337213159e-05,0.01464130001841113,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
