"file","file_emotion","file_emotion_level","file_gender","file_id","file_duration","size_w","size_h","trigger","loop_practice_full.thisRepN","loop_practice_full.thisTrialN","loop_practice_full.thisN","loop_practice_full.thisIndex","loop_istr_practice.thisRepN","loop_istr_practice.thisTrialN","loop_istr_practice.thisN","loop_istr_practice.thisIndex","tuto.thisRepN","tuto.thisTrialN","tuto.thisN","tuto.thisIndex","loop_practice.thisRepN","loop_practice.thisTrialN","loop_practice.thisN","loop_practice.thisIndex","exp_blocks.thisRepN","exp_blocks.thisTrialN","exp_blocks.thisN","exp_blocks.thisIndex","istr_1.thisRepN","istr_1.thisTrialN","istr_1.thisN","istr_1.thisIndex","istr_2.thisRepN","istr_2.thisTrialN","istr_2.thisN","istr_2.thisIndex","exp.thisRepN","exp.thisTrialN","exp.thisN","exp.thisIndex","img_tutorial.started","key_resp.started","p_port.started","mov_target.started","p_port.stopped","p_port_2.started","primary.started","img_primary_wheel.started","click_1.started","p_port_2.stopped","primary.x","primary.y","primary.leftButton","primary.midButton","primary.rightButton","primary.time","primary.clicked_name","p_port_4.started","txt_iwi.started","p_port_4.stopped","txt_iwi.stopped","p_port_3.started","secondary.started","img_secondary_wheel.started","click_2.started","primary_pos.started","p_port_3.stopped","secondary.x","secondary.y","secondary.leftButton","secondary.midButton","secondary.rightButton","secondary.time","secondary.clicked_name","p_port_5.started","p_port_5.stopped","kb_end_practice.keys","kb_end_practice.rt","participant","session","group","age","sex","education","practice","experimenter","date","expName","psychopyVersion","frameRate","X"
"stimoli/02.subtle/JF2_Anger.mp4","angry","subtle","femmina",6,9,1646,926,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,33,33,5,NA,NA,0.153262800013181,854.675599400012,0.16048600000795,0.000798900029622018,0.000798900029622018,864.10867300001,864.10867300001,0.00967880000825971,-13,100,1,0,0,1.70856050000293,"'click_1'",1.45999947562814e-05,865.818033499992,0.00894540001172572,NA,0.00236240000231192,0.00236240000231192,866.320783700037,866.320783700037,866.320783700037,0.0116955999983475,-82,50,1,0,0,2.96663909999188,"'click_2'",1.4199991710484e-05,0.00880849995883182,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Fear.mp4","fear","subtle","maschio",8,10,1646,926,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,34,34,3,NA,NA,0.150852999999188,870.936894399987,0.15800469997339,0.000698399962857366,0.000698399962857366,881.487180800003,881.487180800003,0.00972209998872131,40,-136,1,0,0,3.44850850000512,"'click_1'",1.49999978020787e-05,884.936290699989,0.00886830000672489,NA,0.0024212000425905,0.0024212000425905,885.439144000004,885.439144000004,885.439144000004,0.0117175999912433,113,-14,1,0,0,1.41852030000882,"'click_2'",1.3899989426136e-05,0.00773459998890758,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Fear-Face Forward.mp4","fear","full","maschio",3,6,720,576,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,35,35,30,NA,NA,0.142365499981679,888.49905340001,0.149846799962688,0.000789399957284331,0.000789399957284331,894.451741600002,894.451741600002,0.00988799997139722,28,-139,1,0,0,1.94057139998768,"'click_1'",1.4800054486841e-05,896.392853900034,0.00888340000528842,NA,0.00218480004696175,0.00218480004696175,896.895445300033,896.895445300033,896.895445300033,0.0114804000477307,-71,-113,1,0,0,1.72936900000786,"'click_2'",1.40999909490347e-05,0.00887149997288361,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Disgust-Face Forward.mp4","disgusted","full","femmina",1,6,720,576,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,36,36,36,NA,NA,0.145860899996478,900.269436800038,0.153130999999121,0.000889100017957389,0.000889100017957389,906.220563700015,906.220563700015,0.00969330000225455,-165,102,1,0,0,1.83942709997064,"'click_1'",1.57000031322241e-05,908.060897600022,0.00888829998439178,NA,0.00247440004022792,0.00247440004022792,908.563695600023,908.563695600023,908.563695600023,0.0117332999943756,-164,104,1,0,0,2.95596250001108,"'click_2'",1.4199991710484e-05,0.00895109999692068,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Neutral.mp4","neutral","subtle","maschio",8,10,1646,926,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,37,37,27,NA,NA,0.144316899997648,913.162853799993,0.151682299969252,0.000710099993739277,0.000710099993739277,924.071548300039,924.071548300039,0.00981540000066161,90,16,1,0,0,2.69459769997047,"'click_1'",1.77000183612108e-05,926.766689300013,0.00880190002499148,NA,0.0023710000095889,0.0023710000095889,927.269837900007,927.269837900007,927.269837900007,0.0120637000072747,89,16,1,0,0,2.49313089996576,"'click_2'",1.4199991710484e-05,0.00911319995066151,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Anger-Face Forward.mp4","angry","full","maschio",4,6,720,576,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,38,38,35,NA,NA,0.146221799950581,931.407767700031,0.153604399994947,0.000720800017006695,0.000720800017006695,937.358389400004,937.358389400004,0.00977200001943856,-18,148,1,0,0,2.26208809996024,"'click_1'",1.54000008478761e-05,939.621238699998,0.00901859998703003,NA,0.0024756999919191,0.0024756999919191,940.12405079999,940.12405079999,940.12405079999,0.011821299965959,-21,146,1,0,0,2.06122119998327,"'click_2'",1.3899989426136e-05,0.00909269996918738,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Neutral-Face Forward.mp4","neutral","full","maschio",3,6,720,576,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,39,39,54,NA,NA,0.145590999978594,943.829771400022,0.153074699977878,0.000805799965746701,0.000805799965746701,949.781020499999,949.781020499999,0.00985339999897406,2,46,1,0,0,3.89131909998832,"'click_1'",1.49999978020787e-05,953.672932300018,0.00882920000003651,NA,0.00226119998842478,0.00226119998842478,954.175719599996,954.175719599996,954.175719599996,0.0116317999782041,-6,-3,1,0,0,1.53810920001706,"'click_2'",1.79999624378979e-05,0.00880969996796921,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Happiness.mp4","happy","subtle","femmina",6,9,1646,926,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,40,40,13,NA,NA,0.146893899946008,957.359852100024,0.154680699983146,0.000686200044583529,0.000686200044583529,966.788472499989,966.788472499989,0.00978210003813729,164,30,1,0,0,4.23316870001145,"'click_1'",1.46999955177307e-05,971.022227799986,0.00884870003210381,NA,0.00220420002005994,0.00220420002005994,971.524884600018,971.524884600018,971.524884600018,0.011517700040713,112,79,1,0,0,1.26675350003643,"'click_2'",2.18999921344221e-05,0.0087941000238061,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Fear-Face Forward.mp4","fear","full","femmina",1,6,720,576,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,41,41,28,NA,NA,0.149201799998991,974.439602099999,0.1564843999804,0.000692299974616617,0.000692299974616617,980.396408700035,980.396408700035,0.00976340001216158,-77,-123,1,0,0,1.38738679996459,"'click_1'",1.49999978020787e-05,981.784273100027,0.00874230003682896,NA,0.00224970001727343,0.00224970001727343,982.287111000041,982.287111000041,982.287111000041,0.0115768000250682,25,-139,1,0,0,1.3871635000105,"'click_2'",1.45999947562814e-05,0.00896770000690594,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Sadness-Face Forward.mp4","sad","full","maschio",4,6,720,576,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,42,42,47,NA,NA,0.142408000014257,985.315529000014,0.149742100038566,0.000709799991454929,0.000709799991454929,991.269593400008,991.269593400008,0.00974549999227747,-15,-99,1,0,0,5.91254460002529,"'click_1'",1.4499993994832e-05,997.182551000034,0.00868590001482517,NA,0.00248710002051666,0.00248710002051666,997.68549080001,997.68549080001,997.68549080001,0.0116293000173755,-99,-23,1,0,0,1.49791420000838,"'click_2'",1.4199991710484e-05,0.00886360002914444,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Joy-Face Forward.mp4","happy","full","maschio",3,6,720,576,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,43,43,42,NA,NA,0.149636699992698,1000.83218989999,0.157143899996299,0.000818700005766004,0.000818700005766004,1006.78881430003,1006.78881430003,0.00969709997298196,55,79,1,0,0,3.28741910000099,"'click_1'",1.58000038936734e-05,1010.07710290002,0.0088485999731347,NA,0.0025010000099428,0.0025010000099428,1010.58006320003,1010.58006320003,1010.58006320003,0.0118259000009857,56,81,1,0,0,2.16145399998641,"'click_2'",1.4199991710484e-05,0.0088172999676317,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Sadness-Face Forward.mp4","sad","full","maschio",3,6,720,576,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,44,44,46,NA,NA,0.142079800018109,1014.38223610003,0.149083499971312,0.000692900037392974,0.000692900037392974,1019.97572799999,1019.97572799999,0.00984750001225621,-88,-137,1,0,0,2.28247420000844,"'click_1'",1.50999985635281e-05,1022.2583853,0.00855590001447126,NA,0.00228539999807253,0.00228539999807253,1022.76135480002,1022.76135480002,1022.76135480002,0.0115695000276901,-73,-124,1,0,0,2.42381459998433,"'click_2'",1.83999654836953e-05,0.00820559996645898,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Disgust-Face Forward.mp4","disgusted","full","maschio",4,6,720,576,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,45,45,39,NA,NA,0.140355999988969,1026.8244628,0.147768199967686,0.000686599989421666,0.000686599989421666,1032.78036430001,1032.78036430001,0.00974639999913052,-36,195,1,0,0,1.62849779997487,"'click_1'",1.45999947562814e-05,1034.40944960003,0.00879340001847595,NA,0.00236729998141527,0.00236729998141527,1034.91211189999,1034.91211189999,1034.91211189999,0.0114657999947667,-2,2,1,0,0,2.11143059999449,"'click_2'",1.4199991710484e-05,0.00890339998295531,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Disgust.mp4","disgusted","subtle","maschio",7,10,1646,926,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,46,46,10,NA,NA,0.146748700004537,1038.66941229999,0.154217800009064,0.000666000007186085,0.000666000007186085,1049.02422580001,1049.02422580001,0.00972689996706322,-156,110,1,0,0,1.19635860004928,"'click_1'",1.46000529639423e-05,1050.22119210003,0.00884770002448931,NA,0.00234360003378242,0.00234360003378242,1050.72399910004,1050.72399910004,1050.72399910004,0.0116964000044391,0,1,1,0,0,0.572594400029629,"'click_2'",1.4199991710484e-05,0.00897359999362379,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Neutral.mp4","neutral","subtle","femmina",5,10,1646,926,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,47,47,24,NA,NA,0.146450200001709,1052.94191920001,0.153887199994642,0.000851599965244532,0.000851599965244532,1063.69846380001,1063.69846380001,0.0097673999844119,28,96,1,0,0,3.40807819995098,"'click_1'",1.48999970406294e-05,1067.10733959998,0.00890030001755804,NA,0.00251010002102703,0.00251010002102703,1067.6101171,1067.6101171,1067.6101171,0.0117140000220388,36,93,1,0,0,1.1657062000013,"'click_2'",1.43999932333827e-05,0.00903099996503443,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Sadness.mp4","sad","subtle","femmina",5,10,1646,926,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,48,48,16,NA,NA,0.14735440001823,1070.42206720001,0.154608800017741,0.000708999985363334,0.000708999985363334,1081.17623640003,1081.17623640003,0.00972460000775754,-27,-140,1,0,0,1.16597349999938,"'click_1'",1.50999985635281e-05,1082.342794,0.00884080003015697,NA,0.00254840002162382,0.00254840002162382,1082.84578040004,1082.84578040004,1082.84578040004,0.0118192000081763,-18,-147,1,0,0,1.53831680002622,"'click_2'",1.40999909490347e-05,0.00880379998125136,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Joy-Face Forward.mp4","happy","full","maschio",4,6,720,576,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,49,49,43,NA,NA,0.148167799983639,1086.03095769999,0.155346099985763,0.00084299995796755,0.00084299995796755,1091.9799646,1091.9799646,0.00979529996402562,111,68,1,0,0,3.1464496999979,"'click_1'",1.51999993249774e-05,1095.12717669999,0.00896260002627969,NA,0.00247340003261343,0.00247340003261343,1095.63008770003,1095.63008770003,1095.63008770003,0.011882400023751,120,67,1,0,0,2.03070549998665,"'click_2'",1.59000046551228e-05,0.00893109996104613,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Surprise-Face Forward.mp4","surprised","full","femmina",1,6,720,576,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,48,NA,NA,0.141896399960387,1099.30147499999,0.149220399965998,0.000705999962519854,0.000705999962519854,1105.2545411,1105.2545411,0.00980519998120144,18,-204,1,0,0,1.30672459997004,"'click_1'",1.4199991710484e-05,1106.5620719,0.00908589997561648,NA,0.00266320002265275,0.00266320002265275,1107.06487120001,1107.06487120001,1107.06487120001,0.0119253000011668,23,-197,1,0,0,2.29217239998979,"'click_2'",1.46999955177307e-05,0.00889219995588064,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Fear.mp4","fear","subtle","maschio",7,10,1646,926,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,51,51,2,NA,NA,0.143770699971355,1110.99959720002,0.151043199992273,0.000679599994327873,0.000679599994327873,1121.35554920003,1121.35554920003,0.00983210001140833,28,-156,1,0,0,1.4374585999758,"'click_1'",2.069998299703e-05,1122.79367700004,0.00905310001689941,NA,0.00214659998891875,0.00214659998891875,1123.29616680002,1123.29616680002,1123.29616680002,0.0115329999825917,-85,-115,1,0,0,1.40737289999379,"'click_2'",1.42999924719334e-05,0.00880169996526092,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Sadness.mp4","sad","subtle","maschio",8,10,1646,926,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,52,52,19,NA,NA,0.145784399996046,1126.34806590003,0.153109100006986,0.000680900004226714,0.000680900004226714,1136.90415160003,1136.90415160003,0.00979500001994893,106,15,1,0,0,2.12071940000169,"'click_1'",1.48999970406294e-05,1139.02558399999,0.00905609998153523,NA,0.00249019998591393,0.00249019998591393,1139.52817410004,1139.52817410004,1139.52817410004,0.011657600000035,-9,-99,1,0,0,2.39296739996644,"'click_2'",1.42999924719334e-05,0.00880499999038875,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Anger-Face Forward.mp4","angry","full","femmina",2,6,720,576,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,53,53,33,NA,NA,0.149716899963096,1143.56941120001,0.156604699965101,0.000708399980794638,0.000708399980794638,1149.52636970003,1149.52636970003,0.00977649999549612,-17,135,1,0,0,2.99576770002022,"'click_1'",1.49999978020787e-05,1152.52292780002,0.00905849999981001,NA,0.00273139995988458,0.00273139995988458,1153.02583560004,1153.02583560004,1153.02583560004,0.0119826999725774,-78,121,1,0,0,2.19147249998059,"'click_2'",1.51999993249774e-05,0.00882859999546781,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Anger-Face Forward.mp4","angry","full","femmina",1,6,720,576,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,54,54,32,NA,NA,0.148385199951008,1156.86484590004,0.155976799956989,0.000678500044159591,0.000678500044159591,1162.81357240002,1162.81357240002,0.00974980002501979,-115,77,1,0,0,3.55941940000048,"'click_1'",1.49999978020787e-05,1166.37364360003,0.00890529999742284,NA,0.0023516999790445,0.0023516999790445,1166.87633370003,1166.87633370003,1166.87633370003,0.0116125000058673,-28,135,1,0,0,0.945080299978144,"'click_2'",1.45999947562814e-05,0.00900759996147826,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Sadness-Face Forward.mp4","sad","full","femmina",1,6,720,576,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,55,55,44,NA,NA,0.149202999949921,1169.46956390003,0.156660899985582,0.000709099986124784,0.000709099986124784,1175.4173798,1175.4173798,0.0098423000308685,-11,-143,1,0,0,2.1717502999818,"'click_1'",1.56000023707747e-05,1177.58962400001,0.0088415999780409,NA,0.00225550000322983,0.00225550000322983,1178.09237480001,1178.09237480001,1178.09237480001,0.0116377999656834,-14,-137,1,0,0,1.88044370000716,"'click_2'",1.49999978020787e-05,0.00884700001915917,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Neutral-Face Forward.mp4","neutral","full","maschio",4,6,720,576,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,55,NA,NA,0.13281320000533,1192.67994609999,0.140439600043464,0.00070090004010126,0.00070090004010126,1198.6295719,1198.6295719,0.00976380001520738,0,0,1,0,0,0.572663900034968,"'click_1'",1.48999970406294e-05,1199.20281380002,0.00849559996277094,NA,0.00171139999292791,0.00171139999292791,1199.70526750002,1199.70526750002,1199.70526750002,0.0109701000037603,0,0,1,0,0,0.954880100034643,"'click_2'",1.4499993994832e-05,0.00862749997759238,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Fear.mp4","fear","subtle","femmina",5,10,1646,926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,0.139327599958051,1202.29863939999,0.14662319998024,0.000595699995756149,0.000595699995756149,1213.05045059999,1213.05045059999,0.00982159998966381,-84,-113,1,0,0,1.99040790001163,"'click_1'",1.51999993249774e-05,1215.0412257,0.00883399997837842,NA,0.00231609999900684,0.00231609999900684,1215.54401190003,1215.54401190003,1215.54401190003,0.011641499993857,117,-83,1,0,0,2.26214250002522,"'click_2'",1.49999978020787e-05,0.00857439998071641,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Fear-Face Forward.mp4","fear","full","femmina",2,6,720,576,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,29,NA,NA,0.136172999977134,1219.44128040003,0.143577000009827,0.000836799968965352,0.000836799968965352,1225.39012950001,1225.39012950001,0.00975299999117851,-125,-183,1,0,0,1.5776844000211,"'click_1'",1.51999993249774e-05,1226.96862659999,0.0088300000061281,NA,0.00238000001991168,0.00238000001991168,1227.47157220001,1227.47157220001,1227.47157220001,0.0118023999966681,-125,-184,1,0,0,2.67415830004029,"'click_2'",1.4499993994832e-05,0.00913570000557229,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Sadness.mp4","sad","subtle","femmina",6,8,1646,926,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,17,NA,NA,0.141710700001568,1231.78611550003,0.149024199985433,0.000810300000011921,0.000810300000011921,1240.09387370001,1240.09387370001,0.00970519997645169,-154,97,1,0,0,1.77930749999359,"'click_1'",1.54000008478761e-05,1241.87390140002,0.00884660001611337,NA,0.00245510000968352,0.00245510000968352,1242.3766059,1242.3766059,1242.3766059,0.0115614999667741,-11,-149,1,0,0,1.71921419998398,"'click_2'",1.46999955177307e-05,0.00896790000842884,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Sadness-Face Forward.mp4","sad","full","femmina",2,6,720,576,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,45,NA,NA,0.135729499976151,1245.73069729999,0.143231699999887,0.000704200007021427,0.000704200007021427,1251.67971400003,1251.67971400003,0.0097669999813661,-41,-210,1,0,0,2.00038010004209,"'click_1'",1.479999627918e-05,1253.68067770003,0.00881249998928979,NA,0.0022035000147298,0.0022035000147298,1254.18345780001,1254.18345780001,1254.18345780001,0.0115988000179641,-40,-188,1,0,0,4.02257089997875,"'click_2'",1.40999909490347e-05,0.0087626000167802,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Happiness.mp4","happy","subtle","femmina",6,9,1646,926,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,13,NA,NA,0.140053800016176,1259.8449578,0.147511699993629,0.000689200009219348,0.000689200009219348,1269.27918700001,1269.27918700001,0.00989230000413954,126,70,1,0,0,3.49875410000095,"'click_1'",1.51999993249774e-05,1272.77844560001,0.00890319998143241,NA,0.00247699994361028,0.00247699994361028,1273.28128440003,1273.28128440003,1273.28128440003,0.0117777999839745,148,21,1,0,0,1.29682460002368,"'click_2'",1.42999924719334e-05,0.00877549999859184,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
