file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,p_port_3.started,secondary.started,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/01.full/F01-Disgust-Face Forward.mp4,disgusted,full,femmina,1,6,720,576,37,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,17,17,36,,,0.13644079997902736,1435.34437050001,0.14394500001799315,0.0006918000290170312,0.0006918000290170312,1441.2931051999913,1441.2931051999913,0.009875199990347028,-27.0,193.0,1,0,0,1.356898900005035,'click_1',2.0900042727589607e-05,1442.6504619999905,0.008809500024653971,,0.002661300008185208,0.002661300008185208,1443.1535396000254,1443.1535396000254,1443.1535396000254,0.011863499996252358,-23.0,123.0,1,0,0,1.3067337999818847,'click_2',1.4499993994832039e-05,0.008757299976423383,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Surprise-Face Forward.mp4,surprised,full,maschio,3,6,720,576,51,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,18,18,50,,,0.1361641999683343,1446.0954112000181,0.14356940001016483,0.0007184999994933605,0.0007184999994933605,1452.0465448999894,1452.0465448999894,0.009766999981366098,39.0,-154.0,1,0,0,3.7304457000573166,'click_1',1.550000160932541e-05,1455.7775668000104,0.008800900017376989,,0.0020469000446610153,0.0020469000446610153,1456.2801846000366,1456.2801846000366,1456.2801846000366,0.011465599993243814,35.0,-146.0,1,0,0,1.900665300025139,'click_2',1.4299992471933365e-05,0.00892069999827072,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Fear.mp4,fear,subtle,maschio,7,10,1646,926,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,19,19,2,,,0.13710510003147647,1459.8166350999963,0.14444500004174188,0.0007167000439949334,0.0007167000439949334,1470.1685962000047,1470.1685962000047,0.009848700021393597,30.0,-98.0,1,0,0,2.010652300028596,'click_1',1.550000160932541e-05,1472.1799587000278,0.00907779997214675,,0.0022173000033944845,0.0022173000033944845,1472.6823197000194,1472.6823197000194,1472.6823197000194,0.011437299952376634,-54.0,-92.0,1,0,0,4.112551000027452,'click_2',1.4499993994832039e-05,0.008738899952732027,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Neutral-Face Forward.mp4,neutral,full,femmina,1,6,720,576,53,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,20,20,52,,,0.1351567999809049,1478.4292429999914,0.1427038999972865,0.0008354000165127218,0.0008354000165127218,1484.3789468000177,1484.3789468000177,0.010013899998739362,0.0,0.0,1,0,0,1.0450455999816768,'click_1',1.5199999324977398e-05,1485.4245017000358,0.008847800025250763,,0.002386300009675324,0.002386300009675324,1485.9273150000372,1485.9273150000372,1485.9273150000372,0.011678099981509149,0.0,0.0,1,0,0,0.3714230000041425,'click_2',1.3899989426136017e-05,0.008939800027292222,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Neutral.mp4,neutral,subtle,femmina,5,10,1646,926,25,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,21,21,24,,,0.13856729998951778,1487.9360905000358,0.14587710000341758,0.0008604999748058617,0.0008604999748058617,1498.6885212000343,1498.6885212000343,0.009771600016392767,0.0,0.0,1,0,0,0.662927099969238,'click_1',1.580000389367342e-05,1499.352057799988,0.00875490001635626,,0.001941199996508658,0.001941199996508658,1499.8545902000042,1499.8545902000042,1499.8545902000042,0.011269400012679398,0.0,0.0,1,0,0,0.7639909000135958,'click_2',1.390004763379693e-05,0.008901200024411082,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Anger-Face Forward.mp4,angry,full,maschio,3,6,720,576,35,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,22,22,34,,,0.13660389999859035,1502.2539348999853,0.14387259999057278,0.0007093999884091318,0.0007093999884091318,1508.2033549000043,1508.2033549000043,0.009911099972669035,-52.0,79.0,1,0,0,3.2470476999878883,'click_1',1.5199999324977398e-05,1511.4510321000125,0.008932000026106834,,0.002216199995018542,0.002216199995018542,1511.9535447999951,1511.9535447999951,1511.9535447999951,0.011483700014650822,-93.0,18.0,1,0,0,4.3440823999699205,'click_2',1.4999997802078724e-05,0.008888799988199025,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Surprise.mp4,surprised,subtle,femmina,6,10,1646,926,22,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,23,23,21,,,0.13890099996933714,1517.9353733999887,0.14620620000641793,0.0006871999939903617,0.0006871999939903617,1528.2862803000025,1528.2862803000025,0.009908000007271767,-74.0,122.0,1,0,0,1.347137400007341,'click_1',1.5199999324977398e-05,1529.6338078000117,0.008774799993261695,,0.0022492000134661794,0.0022492000134661794,1530.1365589000052,1530.1365589000052,1530.1365589000052,0.011525899986736476,-78.0,122.0,1,0,0,2.1617097999551333,'click_2',1.3699987903237343e-05,0.008649799972772598,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Anger-Face Forward.mp4,angry,full,femmina,2,6,720,576,34,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,24,24,33,,,0.13630799995735288,1533.9335419000126,0.14364679995924234,0.0007208000170066953,0.0007208000170066953,1539.8824985999963,1539.8824985999963,0.009879100020043552,-26.0,139.0,1,0,0,1.4980738000012934,'click_1',1.4699995517730713e-05,1541.380866100022,0.008651799988001585,,0.0022083999938331544,0.0022083999938331544,1541.8835867000162,1541.8835867000162,1541.8835867000162,0.011384299956262112,-75.0,-118.0,1,0,0,1.3872143999906257,'click_2',1.4099990949034691e-05,0.008973799995146692,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Happiness.mp4,happy,subtle,maschio,8,10,1646,926,16,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,25,25,15,,,0.13702920003561303,1544.9063335999963,0.14397610002197325,0.000686699990183115,0.000686699990183115,1555.4613547000336,1555.4613547000336,0.00990320002892986,138.0,25.0,1,0,0,2.925444399996195,'click_1',1.4999997802078724e-05,1558.3873746999889,0.00900820002425462,,0.002757200039923191,0.002757200039923191,1558.890402399993,1558.890402399993,1558.890402399993,0.012048000004142523,141.0,31.0,1,0,0,2.191454200015869,'click_2',1.9599974621087313e-05,0.008884100010618567,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Fear-Face Forward.mp4,fear,full,femmina,1,6,720,576,29,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,26,26,28,,,0.13597060000756755,1562.7165602000314,0.14320609997957945,0.0007176999934017658,0.0007176999934017658,1568.6657568000373,1568.6657568000373,0.00992100004805252,41.0,-149.0,1,0,0,4.856908100016881,'click_1',1.4899997040629387e-05,1573.5232492000214,0.008994999981950969,,0.0024994999985210598,0.0024994999985210598,1574.0260262000374,1574.0260262000374,1574.0260262000374,0.011769000033382326,34.0,-144.0,1,0,0,1.669177999952808,'click_2',1.5199999324977398e-05,0.00881410000147298,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Anger.mp4,angry,subtle,femmina,6,9,1646,926,6,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,27,27,5,,,0.1403466999763623,1577.33450430003,0.14773119997698814,0.0008158999844454229,0.0008158999844454229,1586.7694717000122,1586.7694717000122,0.009660799987614155,-115.0,179.0,1,0,0,2.0405478999600746,'click_1',1.4699995517730713e-05,1588.8109581000172,0.009016500029247254,,0.002621999999973923,0.002621999999973923,1589.313697900041,1589.313697900041,1589.313697900041,0.011776800034567714,-118.0,73.0,1,0,0,1.8093729999964125,'click_2',3.0099996365606785e-05,0.008841900038532913,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Anger.mp4,angry,subtle,maschio,8,10,1646,926,8,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,28,28,7,,,0.13787289999891073,1592.7599358999869,0.14517269999487326,0.0006881000008434057,0.0006881000008434057,1603.6745040999958,1603.6745040999958,0.009873099974356592,-186.0,-33.0,1,0,0,2.463361400004942,'click_1',1.4999997802078724e-05,1606.138375999988,0.008930800016969442,,0.002298499981407076,0.002298499981407076,1606.6410614000051,1606.6410614000051,1606.6410614000051,0.011625599989201874,-37.0,-174.0,1,0,0,1.4478799999924377,'click_2',3.980001201853156e-05,0.008440500008873641,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Surprise-Face Forward.mp4,surprised,full,femmina,1,6,720,576,49,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,29,29,48,,,0.1369890000205487,1609.7247772000264,0.14436159998876974,0.0006828000186942518,0.0006828000186942518,1615.6726790000102,1615.6726790000102,0.009778000006917864,32.0,-135.0,1,0,0,1.3069214000133798,'click_1',1.5099998563528061e-05,1616.9800822000252,0.008804499986581504,,0.0024317000061273575,0.0024317000061273575,1617.48292020004,1617.48292020004,1617.48292020004,0.011676199967041612,39.0,-132.0,1,0,0,1.4593211999745108,'click_2',1.8200022168457508e-05,0.00896520004607737,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Disgust.mp4,disgusted,subtle,maschio,7,10,1646,926,11,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,30,30,10,,,0.13850600004661828,1620.5796028000186,0.14573460002429783,0.0007833000272512436,0.0007833000272512436,1630.9306094000349,1630.9306094000349,0.00960819999454543,-150.0,99.0,1,0,0,2.0704426000011154,'click_1',1.6000005416572094e-05,1633.0020681000315,0.008998200006317347,,0.002442200027871877,0.002442200027871877,1633.5049309000024,1633.5049309000024,1633.5049309000024,0.011865400010719895,-80.0,128.0,1,0,0,1.859975699975621,'click_2',1.4599994756281376e-05,0.008774899994023144,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Anger-Face Forward.mp4,angry,full,maschio,4,6,720,576,36,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,31,31,35,,,0.13703550002537668,1637.0011169000063,0.14481760002672672,0.0006906000198796391,0.0006906000198796391,1642.9485506000347,1642.9485506000347,0.009724200004711747,-36.0,170.0,1,0,0,2.261932399997022,'click_1',1.4999997802078724e-05,1645.2111205999972,0.008889799995813519,,0.0025062999920919538,0.0025062999920919538,1645.7140182000003,1645.7140182000003,1645.7140182000003,0.011778999993111938,-41.0,173.0,1,0,0,1.3670526000205427,'click_2',1.479999627918005e-05,0.008734800037927926,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Sadness.mp4,sad,subtle,femmina,5,10,1646,926,17,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,32,32,16,,,0.1385778000112623,1648.7185546000255,0.14594489999581128,0.000705899961758405,0.000705899961758405,1659.471626100014,1659.471626100014,0.009759099979419261,-21.0,-128.0,1,0,0,1.6784876000019722,'click_1',1.479999627918005e-05,1661.1507628000109,0.008889899996574968,,0.002310600015334785,0.002310600015334785,1661.6535741999978,1661.6535741999978,1661.6535741999978,0.01172110001789406,-20.0,-124.0,1,0,0,1.990765199996531,'click_2',1.5700003132224083e-05,0.008870000019669533,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Fear.mp4,fear,subtle,maschio,8,10,1646,926,4,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,33,33,3,,,0.13796080002794042,1665.2808863000246,0.14508990000467747,0.0006710000452585518,0.0006710000452585518,1675.833120300027,1675.833120300027,0.00988690002122894,27.0,-144.0,1,0,0,1.2965665999799967,'click_1',1.4499993994832039e-05,1677.1300668999902,0.00881870003649965,,0.002291699987836182,0.002291699987836182,1677.632741999987,1677.632741999987,1677.632741999987,0.011501500033773482,30.0,-139.0,1,0,0,1.6183777999831364,'click_2',1.4199991710484028e-05,0.009005600004456937,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Disgust-Face Forward.mp4,disgusted,full,femmina,2,6,720,576,38,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,34,34,37,,,0.13641480001388118,1680.8863742999965,0.14371610002126545,0.0007939999923110008,0.0007939999923110008,1686.835832200013,1686.835832200013,0.009718900022562593,-31.0,188.0,1,0,0,1.2464009000104852,'click_1',1.7000013031065464e-05,1688.0828478999902,0.008714399999007583,,0.0016905000084079802,0.0016905000084079802,1688.5852583000087,1688.5852583000087,1688.5852583000087,0.011089400039054453,-120.0,88.0,1,0,0,2.011039500008337,'click_2',1.479999627918005e-05,0.00889549998100847,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Fear-Face Forward.mp4,fear,full,maschio,3,6,720,576,31,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,35,35,30,,,0.13507179997395724,1692.2300082999864,0.14232679997803643,0.0008552999934181571,0.0008552999934181571,1698.1799195000203,1698.1799195000203,0.009717700013425201,-94.0,-150.0,1,0,0,1.3468080000020564,'click_1',1.580000389367342e-05,1699.5277399999904,0.009032999980263412,,0.0025536000030115247,0.0025536000030115247,1700.03054040001,1700.03054040001,1700.03054040001,0.011848699999973178,32.0,-136.0,1,0,0,1.1961222999962047,'click_2',1.4599994756281376e-05,0.009023399965371937,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Anger.mp4,angry,subtle,femmina,5,10,1646,926,5,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,36,36,4,,,0.139973999990616,1702.8654820999946,0.14730909996433184,0.0007333999965339899,0.0007333999965339899,1713.617369899992,1713.617369899992,0.00977710000006482,0.0,0.0,1,0,0,0.5319766000029631,'click_1',2.3500004317611456e-05,1714.1500722999917,0.00892530003329739,,0.0021946000051684678,0.0021946000051684678,1714.6525633999845,1714.6525633999845,1714.6525633999845,0.011450599995441735,0.0,0.0,1,0,0,0.39186239999253303,'click_2',1.4999997802078724e-05,0.008872799982782453,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Joy-Face Forward.mp4,happy,full,maschio,4,6,720,576,44,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,37,37,43,,,0.13614269997924566,1716.6794407999841,0.14350040000863373,0.0006081000319682062,0.0006081000319682062,1722.6287257000222,1722.6287257000222,0.009836100041866302,86.0,127.0,1,0,0,6.0434100000420585,'click_1',1.4699995517730713e-05,1728.6724633999984,0.008761000004597008,,0.0025576999760232866,0.0025576999760232866,1729.1754542000126,1729.1754542000126,1729.1754542000126,0.011791400029323995,136.0,31.0,1,0,0,1.2263098999974318,'click_2',2.629996743053198e-05,0.0086182999657467,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Joy-Face Forward.mp4,happy,full,maschio,3,6,720,576,43,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,38,38,42,,,0.13577029999578372,1732.0365617999923,0.14312189997872338,0.000853799981996417,0.000853799981996417,1737.9861595000257,1737.9861595000257,0.00982450001174584,128.0,79.0,1,0,0,1.8092237999662757,'click_1',1.4499993994832039e-05,1739.7962317999918,0.008977699966635555,,0.0025295999948866665,0.0025295999948866665,1740.2990737000364,1740.2990737000364,1740.2990737000364,0.011857899953611195,123.0,77.0,1,0,0,2.0913209000136703,'click_2',1.4599994756281376e-05,0.00892349996138364,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Neutral.mp4,neutral,subtle,femmina,6,9,1646,926,26,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,39,39,25,,,0.14064960001269355,1744.02992250002,0.14803629997186363,0.0008277000160887837,0.0008277000160887837,1753.4636921000201,1753.4636921000201,0.009801100008189678,0.0,0.0,1,0,0,0.8439760999754071,'click_1',2.400000812485814e-05,1754.308445200033,0.008915800019167364,,0.002300599997397512,0.002300599997397512,1754.8111883000238,1754.8111883000238,1754.8111883000238,0.011650000000372529,-12.0,63.0,1,0,0,1.3269246999989264,'click_2',1.580000389367342e-05,0.008809400023892522,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Neutral.mp4,neutral,subtle,maschio,7,10,1646,926,27,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,40,40,26,,,0.13606180000351742,1757.7729792000027,0.1434107000241056,0.0007673000218346715,0.0007673000218346715,1768.127011100005,1768.127011100005,0.00977559998864308,0.0,0.0,1,0,0,0.4918216999503784,'click_1',1.5099998563528061e-05,1768.6197162999888,0.009066800004802644,,0.002566400042269379,0.002566400042269379,1769.1227141999989,1769.1227141999989,1769.1227141999989,0.012070099997799844,0.0,32.0,1,0,0,0.8239223000127822,'click_2',1.3899989426136017e-05,0.009164699993561953,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Disgust.mp4,disgusted,subtle,maschio,8,10,1646,926,12,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,41,41,11,,,0.1376655999920331,1771.5829199000145,0.14502649998757988,0.0006864999886602163,0.0006864999886602163,1782.1350411000312,1782.1350411000312,0.009737399988807738,-73.0,53.0,1,0,0,1.5982272999826819,'click_1',1.4699995517730713e-05,1783.7336970000179,0.008575999992899597,,0.002293400000780821,0.002293400000780821,1784.2366355999839,1784.2366355999839,1784.2366355999839,0.01151059998665005,-75.0,49.0,1,0,0,1.5580112000461668,'click_2',1.3999990187585354e-05,0.009081600001081824,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Disgust-Face Forward.mp4,disgusted,full,maschio,4,6,720,576,40,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,42,42,39,,,0.13957369996933267,1787.43308420002,0.14692239998839796,0.0008173999958671629,0.0008173999958671629,1793.3910342000308,1793.3910342000308,0.009444000024814159,-28.0,135.0,1,0,0,1.8497142000123858,'click_1',1.4699995517730713e-05,1795.241941699991,0.009012800001073629,,0.002695099974516779,0.002695099974516779,1795.744813300029,1795.744813300029,1795.744813300029,0.011900599987711757,-34.0,130.0,1,0,0,1.3971695000072941,'click_2',1.4299992471933365e-05,0.008917499973904341,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Disgust.mp4,disgusted,subtle,femmina,6,10,1646,926,10,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,43,43,9,,,0.1396054999786429,1798.780613799987,0.14708209998207167,0.0006864000461064279,0.0006864000461064279,1809.130230300012,1809.130230300012,0.009758100030012429,-34.0,-147.0,1,0,0,1.7291510000359267,'click_1',1.5099998563528061e-05,1810.8599012999912,0.008816600020509213,,0.00251140003092587,0.00251140003092587,1811.3628798000282,1811.3628798000282,1811.3628798000282,0.01179230003617704,-28.0,-132.0,1,0,0,2.0307812000392005,'click_2',1.4800054486840963e-05,0.009066800004802644,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Joy-Face Forward.mp4,happy,full,femmina,1,6,720,576,41,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,44,44,40,,,0.13548640004592016,1815.0280496000196,0.14287840004544705,0.0008591999649070203,0.0008591999649070203,1820.9785865999875,1820.9785865999875,0.00970139994751662,117.0,72.0,1,0,0,1.4675965000060387,'click_1',1.780001912266016e-05,1822.4468152000336,0.008694800024386495,,0.0021394999930635095,0.0021394999930635095,1822.9495507000247,1822.9495507000247,1822.9495507000247,0.01142619998427108,0.0,0.0,1,0,0,0.4218078999547288,'click_2',1.3899989426136017e-05,0.008877400017809123,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Happiness.mp4,happy,subtle,maschio,7,10,1646,926,15,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,45,45,14,,,0.1372813999769278,1825.0075983999996,0.1446507999789901,0.0008123000152409077,0.0008123000152409077,1835.358955600008,1835.358955600008,0.009660699986852705,121.0,87.0,1,0,0,1.5072307000518776,'click_1',1.4699995517730713e-05,1836.8671709999908,0.009070999978575855,,0.0028636999777518213,0.0028636999777518213,1837.3701400000136,1837.3701400000136,1837.3701400000136,0.012056799954734743,122.0,95.0,1,0,0,1.1261923999991268,'click_2',2.1099986042827368e-05,0.009582499973475933,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Neutral-Face Forward.mp4,neutral,full,femmina,2,6,720,576,54,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,46,46,53,,,0.13602510001510382,1840.131535099994,0.14339049998670816,0.0007637999951839447,0.0007637999951839447,1846.0824532000115,1846.0824532000115,0.009767299983650446,0.0,0.0,1,0,0,1.0547866999986582,'click_1',1.550000160932541e-05,1847.138008799986,0.008991500013507903,,0.0026492999750189483,0.0026492999750189483,1847.641062700015,1847.641062700015,1847.641062700015,0.012061199988238513,0.0,0.0,1,0,0,0.24076449999120086,'click_2',1.4499993994832039e-05,0.008914399950299412,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Fear-Face Forward.mp4,fear,full,maschio,4,6,720,576,32,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,47,47,31,,,0.13686499994946644,1849.5172988999984,0.14414119999855757,0.000659200013615191,0.000659200013615191,1855.466741500015,1855.466741500015,0.009886600018944591,-67.0,-126.0,1,0,0,2.010522700031288,'click_1',1.5400000847876072e-05,1857.4778190000216,0.008983999956399202,,0.002271799952723086,0.002271799952723086,1857.9805348000373,1857.9805348000373,1857.9805348000373,0.011724199983291328,-99.0,-65.0,1,0,0,1.4481887000147253,'click_2',1.4999997802078724e-05,0.008841800037771463,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Disgust-Face Forward.mp4,disgusted,full,maschio,3,6,720,576,39,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,48,48,38,,,0.13657380000222474,1861.0642982000136,0.14413380000041798,0.0008057000231929123,0.0008057000231929123,1867.0125364999985,1867.0125364999985,0.009696300025098026,-85.0,64.0,1,0,0,3.458789700001944,'click_1',1.4499993994832039e-05,1870.472077500017,0.008836799999698997,,0.0027171999681741,0.0027171999681741,1870.9750752000255,1870.9750752000255,1870.9750752000255,0.011861899984069169,-82.0,59.0,1,0,0,1.4073287000064738,'click_2',1.4199991710484028e-05,0.00870139995822683,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Sadness-Face Forward.mp4,sad,full,maschio,3,6,720,576,47,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,49,49,46,,,0.13510559999849647,1874.016533899994,0.14244899997720495,0.0006694999756291509,0.0006694999756291509,1879.6048031999962,1879.6048031999962,0.009755900013260543,-22.0,-141.0,1,0,0,2.2218241000082344,'click_1',1.4499993994832039e-05,1881.8274994000094,0.009155799984000623,,0.0024673999869264662,0.0024673999869264662,1882.3300607000128,1882.3300607000128,1882.3300607000128,0.011764299997594208,2.0,1.0,1,0,0,0.35153929999796674,'click_2',1.8499966245144606e-05,0.008811599982436746,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Disgust.mp4,disgusted,subtle,femmina,5,10,1646,926,9,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,50,50,8,,,0.1399107999750413,1884.3206514000194,0.14750069996807724,0.000901099992915988,0.000901099992915988,1895.07267590001,1895.07267590001,0.009822399995755404,-93.0,147.0,1,0,0,1.8799480000161566,'click_1',1.4699995517730713e-05,1896.9533089000033,0.008844600000884384,,0.002196099958382547,0.002196099958382547,1897.456031800015,1897.456031800015,1897.456031800015,0.011541999992914498,-132.0,91.0,1,0,0,1.287197900004685,'click_2',1.4499993994832039e-05,0.008740499964915216,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
