file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.started,p_port_3.stopped,secondary.started,img_secondary_wheel.stopped,click_2.stopped,primary_pos.stopped,secondary.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,primary.stopped,img_primary_wheel.stopped,click_1.stopped,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/02.subtle/JM1_Neutral.mp4,neutral,subtle,maschio,7,10,1646,926,27,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,24,24,26,,,0.13765190000049188,2299.3131017,0.14485160000003816,0.000701100000696897,0.000701100000696897,2309.6879401,2309.6879401,0.016500200000336918,0.0,0.0,1,0,0,0.48469569999997475,'click_1',1.3099999705445953e-05,2310.1729445000005,0.015241299999615876,,2310.6749050000003,2310.6749050000003,2310.6749050000003,0.0011179000002812245,0.017245600000023842,0.0011179000002812245,,,,,0.0,0.0,1,0,0,0.20039850000011938,'click_2',1.320000046689529e-05,0.015635800000382005,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Neutral.mp4,neutral,subtle,maschio,8,10,1646,926,28,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,25,25,27,,,0.13185690000045724,2312.4990171000004,0.13903120000031777,0.0006155999999464257,0.0006155999999464257,2323.4306873,2323.4306873,0.016324299999723735,1.0,2.0,1,0,0,7.527990800000225,'click_1',1.3700000636163168e-05,2330.9592598000004,0.015538500000729982,,2331.4612282000003,2331.4612282000003,2331.4612282000003,0.0015437000001838896,0.01750460000039311,0.0015437000001838896,,,,,-13.0,-62.0,1,0,0,2.3588987000002817,'click_2',1.3299999409355223e-05,0.015484999999898719,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Disgust.mp4,disgusted,subtle,maschio,7,10,1646,926,11,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,26,26,10,,,0.13414259999990463,2335.4464017000005,0.14145639999969717,0.0006915000003573368,0.0006915000003573368,2345.8269370000003,2345.8269370000003,0.016544200000680576,-120.0,78.0,1,0,0,6.7084519,'click_1',1.2900000001536682e-05,2352.5359733,0.015641900000446185,,2353.0379718,2353.0379718,2353.0379718,0.0017290000005232287,0.017626100000597944,0.0017290000005232287,,,,,13.0,-64.0,1,0,0,2.0744043999993664,'click_2',1.3300000318849925e-05,0.01534799999990355,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Sadness-Face Forward.mp4,sad,full,femmina,2,6,720,576,46,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,27,27,45,,,0.1315703999998732,2356.7359819,0.13867750000008527,0.0006940000002941815,0.0006940000002941815,2362.7170275000003,2362.7170275000003,0.01634100000046601,-24.0,-139.0,1,0,0,4.081936499999756,'click_1',1.3099999705445953e-05,2366.7995486000004,0.015493599999899743,,2367.3015562000005,2367.3015562000005,2367.3015562000005,0.0016416999997090898,0.017545800000334566,0.0016416999997090898,,,,,-20.0,116.0,1,0,0,1.4216659999992771,'click_2',1.3700000636163168e-05,0.01556570000047941,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Sadness.mp4,sad,subtle,femmina,5,10,1646,926,17,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,28,28,16,,,0.1334418000005826,2370.3488727,0.14075120000052266,0.0006820999997216859,0.0006820999997216859,2381.1299957000006,2381.1299957000006,0.016409899999416666,-16.0,-79.0,1,0,0,3.278883799999676,'click_1',1.3500000022759195e-05,2384.4094572999998,0.015466800000467629,,2384.9114526,2384.9114526,2384.9114526,0.001614499999959662,0.01746880000064266,0.001614499999959662,,,,,0.0,-1.0,1,0,0,0.75335079999968,'click_2',1.3999999282532372e-05,0.014505399999507063,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Sadness.mp4,sad,subtle,maschio,7,10,1646,926,19,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,29,29,18,,,0.1315482999998494,2387.2885710000005,0.13884159999997792,0.0006827000006524031,0.0006827000006524031,2397.6672875,2397.6672875,0.016430399999990186,-12.0,-64.0,1,0,0,8.498728499999743,'click_1',1.340000017080456e-05,2406.1666273000005,0.015584199999466364,,2406.6685973,2406.6685973,2406.6685973,0.0017167999994853744,0.017522399999506888,0.0017167999994853744,,,,,-52.0,-35.0,1,0,0,1.588952199999767,'click_2',1.6899999536690302e-05,0.015612399999554327,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Neutral-Face Forward.mp4,neutral,full,maschio,3,6,720,576,55,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,30,30,54,,,0.13146969999979774,2409.8813215000005,0.13881189999938215,0.0007184000005509006,0.0007184000005509006,2415.8625889,2415.8625889,0.016516100000444567,56.0,32.0,1,0,0,7.377517500000067,'click_1',1.340000017080456e-05,2423.2408376,0.015675800000281015,,2423.7429331999997,2423.7429331999997,2423.7429331999997,0.0019778000005317153,0.017770600000403647,0.0019778000005317153,,,,,-4.0,6.0,1,0,0,1.973459300000286,'click_2',1.3699999726668466e-05,0.015680299999985436,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Disgust.mp4,disgusted,subtle,maschio,8,10,1646,926,12,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,31,31,11,,,0.13227939999978844,2427.3409965000005,0.13957459999983257,0.00073069999962172,0.00073069999962172,2437.921779,2437.921779,0.016343399999641406,21.0,-98.0,1,0,0,6.5248457000006965,'click_1',1.3799999578623101e-05,2444.4472760000003,0.01545449999957782,,2444.9492892000003,2444.9492892000003,2444.9492892000003,0.001557900000079826,0.017470099999627564,0.001557900000079826,,,,,-15.0,-77.0,1,0,0,3.730484300000171,'click_2',1.3099999705445953e-05,0.015405399999508518,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Neutral.mp4,neutral,subtle,femmina,6,9,1646,926,26,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,32,32,25,,,0.1342451999998957,2450.3063116999997,0.14161699999931443,0.0007820999999239575,0.0007820999999239575,2459.7633251,2459.7633251,0.01637529999970866,-54.0,36.0,1,0,0,12.597593099999358,'click_1',1.269999938813271e-05,2472.3617078,0.015542899999672954,,2472.8632683,2472.8632683,2472.8632683,0.0014597999997931765,0.01712249999945925,0.0014597999997931765,,,,,0.0,0.0,1,0,0,0.3340933999998015,'click_2',1.3899999430577736e-05,0.01525099999980739,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Joy-Face Forward.mp4,happy,full,femmina,1,6,720,576,41,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,33,33,40,,,0.13190320000012434,2474.8218391000005,0.13912540000001172,0.0005997999996907311,0.0005997999996907311,2480.8016448000003,2480.8016448000003,0.0163935999999012,100.0,68.0,1,0,0,3.496009299999969,'click_1',1.3299999409355223e-05,2484.2982672000003,0.015641399999367422,,2484.8002199,2484.8002199,2484.8002199,0.001735299999381823,0.01760019999983342,0.001735299999381823,,,,,0.0,0.0,1,0,0,0.4010741000001872,'click_2',1.320000046689529e-05,0.015447600000698003,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Disgust.mp4,disgusted,subtle,femmina,6,10,1646,926,10,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,34,34,9,,,0.13524320000033185,2486.8288084,0.14251100000001315,0.0007080999994286685,0.0007080999994286685,2497.2057205000006,2497.2057205000006,0.016463899999507703,-21.0,-119.0,1,0,0,9.017598200000066,'click_1',1.3699999726668466e-05,2506.2241316000004,0.015653299999939918,,2506.7261636,2506.7261636,2506.7261636,0.0017472999998062733,0.01772069999969972,0.0017472999998062733,,,,,-54.0,36.0,1,0,0,3.3792333999999755,'click_2',1.3199999557400588e-05,0.01563910000004398,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Anger-Face Forward.mp4,angry,full,femmina,2,6,720,576,34,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,35,35,33,,,0.13125380000019504,2511.7287922,0.13857459999962884,0.0006825000000389991,0.0006825000000389991,2517.7109084999997,2517.7109084999997,0.016394999999647553,-23.0,113.0,1,0,0,7.712168500000189,'click_1',1.3500000022759195e-05,2525.4238449,0.015691200000219396,,2525.9261969000004,2525.9261969000004,2525.9261969000004,0.0020543000000543543,0.018088199999510834,0.0020543000000543543,,,,,-13.0,-64.0,1,0,0,3.2958457000004273,'click_2',1.3099999705445953e-05,0.015586800000164658,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Fear.mp4,fear,subtle,femmina,6,10,1646,926,2,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,36,36,1,,,0.13682590000007622,2530.8511111000003,0.1443184999998266,0.0007236999999804539,0.0007236999999804539,2541.2266096,2541.2266096,0.01650770000014745,-36.0,-52.0,1,0,0,2.3752495999997336,'click_1',1.2900000001536682e-05,2543.6024970000003,0.015596799999912037,,2544.1042719,2544.1042719,2544.1042719,0.0014837999997325824,0.017395599999872502,0.0014837999997325824,,,,,14.0,-64.0,1,0,0,3.0111227000006693,'click_2',1.340000017080456e-05,0.015594999999848369,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Anger.mp4,angry,subtle,femmina,5,10,1646,926,5,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,37,37,4,,,0.13538340000013704,2548.7429374999997,0.14267180000024382,0.0007304000000658561,0.0007304000000658561,2559.5216542000003,2559.5216542000003,0.0165300999997271,-14.0,61.0,1,0,0,3.9991226000001916,'click_1',1.6599999980826396e-05,2563.5207329,0.014919199999894772,2564.0224797000005,2564.0224797000005,2564.0224797000005,2564.0224797000005,0.0009823999998843647,0.016664400000081514,0.0009823999998843647,,,,,-33.0,57.0,1,0,0,1.3054019999999582,'click_2',1.3300000318849925e-05,0.014639900000474881,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Surprise-Face Forward.mp4,surprised,full,femmina,1,6,720,576,49,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,38,38,48,,,0.13017130000025645,2566.9510336,0.13801210000019637,0.0006782999998904415,0.0006782999998904415,2572.9329379000005,2572.9329379000005,0.016495200000463228,32.0,-169.0,1,0,0,2.3588569999992615,'click_1',1.6899999536690302e-05,2575.2923842000005,0.015640699999494245,,2575.7942751000005,2575.7942751000005,2575.7942751000005,0.0015907999995761202,0.01751669999976002,0.0015907999995761202,,,,,0.0,0.0,1,0,0,0.45119419999991806,'click_2',1.340000017080456e-05,0.015530900000157999,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Fear.mp4,fear,subtle,femmina,5,10,1646,926,1,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,39,39,0,,,0.1353374000000258,2577.8730271,0.1426949999995486,0.0007113000001481851,0.0007113000001481851,2588.6504253,2588.6504253,0.016477299999678507,-56.0,-81.0,1,0,0,8.46536180000021,'click_1',1.539999993838137e-05,2597.116165,0.015112400000361959,,2597.6182725000003,2597.6182725000003,2597.6182725000003,0.0012282999996386934,0.017267500000343716,0.0012282999996386934,,,,,-63.0,-12.0,1,0,0,8.381360499999573,'click_2',1.3600000784208532e-05,0.015322000000196567,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Fear.mp4,fear,subtle,maschio,7,10,1646,926,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,40,40,2,,,0.13183490000028542,2607.6234949000004,0.1391131000000314,0.0006866000003356021,0.0006866000003356021,2618.0030592,2618.0030592,0.016434899999694608,20.0,-99.0,1,0,0,9.93628759999956,'click_1',1.3500000022759195e-05,2627.9402628000003,0.015858200000366196,,2628.4422339,2628.4422339,2628.4422339,0.0018013000008068047,0.01784730000053969,0.0018013000008068047,,,,,0.0,0.0,1,0,0,0.7693441000001258,'click_2',1.3300000318849925e-05,0.01565480000044772,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Anger.mp4,angry,subtle,femmina,6,9,1646,926,6,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,41,41,5,,,0.13592790000075183,2630.8395479000005,0.14319520000026387,0.0006748000005245558,0.0006748000005245558,2640.2976638000005,2640.2976638000005,0.01631950000046345,-24.0,115.0,1,0,0,6.875631900000371,'click_1',1.3299999409355223e-05,2647.1738998000005,0.015465499999663734,,2647.6755939,2647.6755939,2647.6755939,0.0011137999999846215,0.017167999999401218,0.0011137999999846215,,,,,-36.0,50.0,1,0,0,1.739664300000186,'click_2',1.4000000192027073e-05,0.015726599999652535,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Surprise.mp4,surprised,subtle,maschio,7,10,1646,926,23,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,42,42,22,,,0.13103429999955551,2651.0382721,0.13827859999946668,0.0007054999996398692,0.0007054999996398692,2661.4189197,2661.4189197,0.01637529999970866,26.0,-115.0,1,0,0,5.822299100000237,'click_1',1.3999999282532372e-05,2667.2417435,0.015369199999440752,,2667.7438195,2667.7438195,2667.7438195,0.00152429999980086,0.01743110000006709,0.00152429999980086,,,,,47.0,-67.0,1,0,0,4.767212200000358,'click_2',1.5300000086426735e-05,0.01541070000075706,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Anger-Face Forward.mp4,angry,full,maschio,4,6,720,576,36,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,43,43,35,,,0.13073609999992186,2674.1342615,0.13827209999999468,0.0008372000002054847,0.0008372000002054847,2680.1153984,2680.1153984,0.01636899999994057,-35.0,164.0,1,0,0,3.8810763999999836,'click_1',1.3500000022759195e-05,2683.9971815000004,0.015456400000402937,,2684.4990479000003,2684.4990479000003,2684.4990479000003,0.001434700000572775,0.017367700000249897,0.001434700000572775,,,,,0.0,0.0,1,0,0,1.5218342000007397,'click_2',1.3500000022759195e-05,0.015516899999965972,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Anger-Face Forward.mp4,angry,full,maschio,3,6,720,576,35,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,44,44,34,,,0.1319442000003619,2687.6450542,0.13929319999988365,0.0006342000006043236,0.0006342000006043236,2693.6246476,2693.6246476,0.016361500000130036,-14.0,76.0,1,0,0,4.550399700000526,'click_1',1.4700000065204222e-05,2698.175608,0.015501200000471727,,2698.6774374,2698.6774374,2698.6774374,0.0014116000002104556,0.017313800000010815,0.0014116000002104556,,,,,-1.0,-1.0,1,0,0,2.877674399999705,'click_2',1.3500000022759195e-05,0.015448400000423135,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Surprise-Face Forward.mp4,surprised,full,maschio,4,6,720,576,52,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,45,45,51,,,0.127953900000648,2703.1754137000003,0.13546339999993506,0.0006825000000389991,0.0006825000000389991,2709.1936577,2709.1936577,0.01650710000012623,27.0,-138.0,1,0,0,5.470671500000208,'click_1',1.359999987471383e-05,2714.6645469,0.015185299999757262,,2715.1663028,2715.1663028,2715.1663028,0.0010452999995322898,0.016958799999883922,0.0010452999995322898,,,,,0.0,0.0,1,0,0,0.8360394000001179,'click_2',1.4000000192027073e-05,0.01547969999955967,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Neutral-Face Forward.mp4,neutral,full,femmina,1,6,720,576,53,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,46,46,52,,,0.13144689999990078,2717.6260496,0.13880739999967773,0.0007159999995565158,0.0007159999995565158,2723.6070360999997,2723.6070360999997,0.016483399999742687,-23.0,-115.0,1,0,0,4.985298800000237,'click_1',1.3500000022759195e-05,2728.5929619000003,0.01560810000046331,,2729.0947605000006,2729.0947605000006,2729.0947605000006,0.0014664000000266242,0.017419400000108,0.0014664000000266242,,,,,0.0,1.0,1,0,0,10.070834999999533,'click_2',1.3500000022759195e-05,0.015411299999868788,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Surprise-Face Forward.mp4,surprised,full,femmina,2,6,720,576,50,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,47,47,49,,,0.13214119999975082,2740.7900688000004,0.1396124000002601,0.0007196999995358055,0.0007196999995358055,2746.7696888000005,2746.7696888000005,0.016439099999843165,30.0,-140.0,1,0,0,2.5105094000000463,'click_1',1.3899999430577736e-05,2749.2798334000004,0.014476399999693967,2749.7819658000003,2749.7819658000003,2749.7819658000003,2749.7819658000003,0.0012447999997675652,0.01667300000008254,0.0012447999997675652,,,,,69.0,-100.0,1,0,0,1.2038658999999825,'click_2',1.3199999557400588e-05,0.015585799999826122,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Fear-Face Forward.mp4,fear,full,femmina,1,6,720,576,29,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,48,48,28,,,0.13135020000026998,2752.6099584999997,0.13874490000034712,0.0007103999996616039,0.0007103999996616039,2758.5914325,2758.5914325,0.016372099999898637,-62.0,-100.0,1,0,0,2.7766388000000006,'click_1',1.3900000340072438e-05,2761.368871,0.015656500000659435,,2761.8707895000002,2761.8707895000002,2761.8707895000002,0.001623900000595313,0.017622100000153296,0.001623900000595313,,,,,-52.0,-13.0,1,0,0,3.58026080000036,'click_2',1.359999987471383e-05,0.015382899999167421,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Disgust-Face Forward.mp4,disgusted,full,femmina,1,6,720,576,37,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,49,49,36,,,0.13302409999960219,2767.0762869000005,0.140420599999743,0.000666099999762082,0.000666099999762082,2773.0578666000006,2773.0578666000006,0.016421599999375758,-94.0,134.0,1,0,0,12.498620700000174,'click_1',1.3500000022759195e-05,2785.5571358,0.015590100000736129,,2786.0588877000005,2786.0588877000005,2786.0588877000005,0.0015185000002020388,0.017333600000711158,0.0015185000002020388,,,,,-18.0,97.0,1,0,0,1.522581799999898,'click_2',1.4400000509340316e-05,0.01534200000060082,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Surprise.mp4,surprised,subtle,femmina,6,10,1646,926,22,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,50,50,21,,,0.13411080000059883,2789.2080503,0.1414535000003525,0.0007116999995560036,0.0007116999995560036,2799.5889389999998,2799.5889389999998,0.016448599999421276,26.0,-116.0,1,0,0,3.4460579000005964,'click_1',1.2900000001536682e-05,2803.0355277000003,0.015479000000595988,,2803.5373466000005,2803.5373466000005,2803.5373466000005,0.001394599999912316,0.017305299999861745,0.001394599999912316,,,,,38.0,-57.0,1,0,0,2.291610400000536,'click_2',1.3199999557400588e-05,0.015477500000088185,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Happiness.mp4,happy,subtle,femmina,5,10,1646,926,13,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,51,51,12,,,0.13385250000010274,2807.4549983,0.1411441999998715,0.0006762000002709101,0.0006762000002709101,2818.2352452,2818.2352452,0.01631459999953222,118.0,23.0,1,0,0,8.615831900000558,'click_1',1.359999987471383e-05,2826.8518043999998,0.015579299999444629,,2827.3539106000003,2827.3539106000003,2827.3539106000003,0.0017614999997022096,0.017734699999891745,0.0017614999997022096,,,,,56.0,87.0,1,0,0,1.9912648999998055,'click_2',1.5199999324977398e-05,0.01543859999947017,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Disgust-Face Forward.mp4,disgusted,full,maschio,3,6,720,576,39,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,52,52,38,,,0.13053799999943294,2830.9680024000004,0.13788119999935589,0.0008498000006511575,0.0008498000006511575,2836.9500025,2836.9500025,0.016901800000596268,-140.0,91.0,1,0,0,2.6430345000007947,'click_1',1.4199999895936344e-05,2839.593324,0.015477099999770871,,2840.0950834,2840.0950834,2840.0950834,0.0014940999999453197,0.017267399999582267,0.0014940999999453197,,,,,0.0,0.0,1,0,0,0.6022431999999753,'click_2',1.5700000403739978e-05,0.014956099999835715,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Fear-Face Forward.mp4,fear,full,maschio,4,6,720,576,32,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,53,53,31,,,0.1310500999998112,2842.3209667000006,0.13849959999970451,0.0005943999994997284,0.0005943999994997284,2848.3016863,2848.3016863,0.016495199999553734,-91.0,-141.0,1,0,0,3.3291724999999133,'click_1',1.3600000784208532e-05,2851.6312259,0.015467800000806164,,2852.1330116000004,2852.1330116000004,2852.1330116000004,0.0013985000005050097,0.01729810000051657,0.0013985000005050097,,,,,0.0,0.0,1,0,0,3.328482900000381,'click_2',1.4900000678608194e-05,0.015330300000641728,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Happiness.mp4,happy,subtle,maschio,8,10,1646,926,16,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,54,54,15,,,0.13204400000086025,2857.0857254,0.13920950000010635,0.0007098000005498761,0.0007098000005498761,2867.665601,2867.665601,0.016515000000254076,13.0,-65.0,1,0,0,9.554289400000016,'click_1',1.3099999705445953e-05,2877.2204262,0.015526499999396037,,2877.7222931,2877.7222931,2877.7222931,0.0014063999997233623,0.017424699999537552,0.0014063999997233623,,,,,41.0,-55.0,1,0,0,3.044250299999476,'click_2',1.3100000614940654e-05,0.015859500000260596,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Fear-Face Forward.mp4,fear,full,maschio,3,6,720,576,31,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,55,55,30,,,0.13219200000003184,2882.390898,0.13962200000059966,0.0006750000002284651,0.0006750000002284651,2888.3713643000006,2888.3713643000006,0.016424000000370143,-67.0,-100.0,1,0,0,5.905232099999921,'click_1',1.3299999409355223e-05,2894.2773253,0.01566889999958221,,2894.7795039,2894.7795039,2894.7795039,0.001889899999696354,0.01785459999973682,0.001889899999696354,,,,,0.0,0.0,1,0,0,1.3376680999999735,'click_2',1.359999987471383e-05,0.015634899999895424,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
